label,Slice,SumSize
1,"[1944355, 818120, 617939, 484247, 1125465, 158186, 88680, 0, 0, 0, 97556, 0, 0, 0, 109009, 0, 0, 0, 92550, 0, 0, 0, 94923, 0, 0, 0, 90863, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.22231737 0.44857687 0.46595067 0.50993752 0.58100813
 0.65875579 0.65913459 0.76713799 0.90554826 0.90555456 0.92015548
 0.92015593 0.92015638 0.92015683 0.92015728 0.92015773 0.92015818
 0.9362188  0.93621925 0.9362197  0.93622014 0.93622059 0.93622104
 0.95416744 0.95416744 0.95416744 0.95416744 0.95416744 0.95416831
 0.95416961 0.96940648 0.96940693 0.96940737 0.96940782 0.96940826
 0.96940871 0.96940916 0.98503624 0.98503668 0.98503713 0.98503757
 0.98503802 0.98503847 0.99999704 0.99999749 0.99999793 0.99999838
 0.99999883 0.99999928 0.99999972 1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1,"[2506147, 17686, 110679, 1028346, 2, 724378, 0, 67284, 0, 0, 0, 89493, 0, 0, 0, 32175, 0, 0, 0, 92550, 0, 0, 0, 94923, 0, 0, 0, 90863, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.29742999 0.45191886 0.45357152 0.45557774 0.47774742
 0.57361917 0.6572599  0.6572601  0.7769354  0.91854222 0.91854227
 0.93027083 0.93027131 0.93027178 0.93027226 0.93027273 0.93027321
 0.93027368 0.94633205 0.94717879 0.94802553 0.94887227 0.949719
 0.95056574 0.95141248 0.95147912 0.95147912 0.95147912 0.95147912
 0.95147975 0.95148119 0.96761195 0.96761242 0.9676129  0.96761337
 0.96761384 0.96761431 0.96761478 0.98415847 0.98415894 0.98415942
 0.98415989 0.98416036 0.98416084 0.98416131 0.99999728 0.99999776
 0.99999823 0.9999987  0.99999917 0.99999964 1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1,"[2525821, 17715, 571541, 478253, 309825, 988650, 66855, 0, 0, 0, 89493, 0, 0, 0, 109009, 0, 0, 0, 92550, 0, 0, 0, 94923, 0, 0, 0, 90863, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.29487277 0.44741034 0.44941209 0.45321412 0.56301568
 0.64588533 0.64588555 0.64655178 0.77292714 0.90574124 0.9134659
 0.91733167 0.91733213 0.9173326  0.91733306 0.91733353 0.917334
 0.91733446 0.93284648 0.93284695 0.93284742 0.93284789 0.93284836
 0.93284883 0.95174403 0.95174403 0.95174403 0.95174403 0.95174415
 0.95174542 0.95174669 0.96778895 0.96778943 0.9677899  0.96779037
 0.96779085 0.96779132 0.9721215  0.98424516 0.98424563 0.9842461
 0.98424657 0.98424704 0.98424751 0.99999703 0.99999749 0.99999796
 0.99999842 0.99999888 0.99999935 0.99999981 1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1,"[2550074, 17715, 0, 341604, 703255, 66, 1316217, 88680, 0, 0, 0, 97556, 0, 0, 0, 109009, 0, 0, 0, 92550, 0, 0, 0, 94923, 0, 0, 0, 90863, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.30797241 0.45169705 0.452487   0.45364424 0.45480148
 0.45752306 0.55423958 0.64485793 0.64485814 0.64501926 0.80150902
 0.90170721 0.91310215 0.91690387 0.91690434 0.91690481 0.91690528
 0.91690575 0.91690622 0.93362093 0.9336214  0.93362186 0.93362233
 0.93362279 0.93362326 0.93362372 0.95230084 0.95230084 0.95230084
 0.95230084 0.95230113 0.95230237 0.95230362 0.96816069 0.96816116
 0.96816162 0.96816208 0.96816255 0.96816301 0.98442653 0.98442699
 0.98442746 0.98442792 0.98442838 0.98442885 0.98442931 0.9999971
 0.99999756 0.99999802 0.99999848 0.99999894 0.99999941 0.99999987
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1,"[1809200, 774498, 0, 0, 528432, 1141527, 704209, 0, 0, 67284, 0, 0, 0, 109009, 0, 0, 0, 94288, 0, 0, 0, 92550, 0, 0, 0, 94923, 0, 0, 0, 90863, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.24419958 0.45127644 0.51789505 0.51789665 0.51789825
 0.51789985 0.51790145 0.58618462 0.68387293 0.80741999 0.91040046
 0.91613121 0.91613121 0.91961095 0.92424032 0.92738669 0.92994266
 0.93249863 0.9350546  0.93761057 0.94016654 0.94272251 0.94485056
 0.94702679 0.94920302 0.95137925 0.95355547 0.9557317  0.95747181
 0.95747181 0.95747181 0.95823721 0.96209639 0.96595557 0.96981475
 0.97267637 0.9748634  0.97705044 0.97923747 0.9814245  0.98361153
 0.98579856 0.98777783 0.98988294 0.99198805 0.99409317 0.99619828
 0.99830339 0.99999731 0.99999772 0.99999813 0.99999854 0.99999896
 0.99999937 0.99999978 1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1,"[1933496, 505753, 766347, 542607, 545704, 0, 0, 0, 97556, 0, 0, 0, 109009, 0, 0, 0, 93635, 0, 0, 0, 94923, 0, 0, 0, 90863, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.30305536 0.47199475 0.48849216 0.51007206 0.65278196
 0.65278217 0.77648098 0.9177521  0.91833951 0.92130122 0.92426294
 0.92722466 0.93018638 0.9331481  0.93426179 0.93426179 0.93426179
 0.93426179 0.93426179 0.93426179 0.94484491 0.95490669 0.95730776
 0.95970884 0.96210991 0.96451098 0.96691206 0.96920636 0.97163067
 0.97405498 0.97647929 0.9789036  0.98132791 0.98375222 0.98600243
 0.98832596 0.99064948 0.992973   0.99529652 0.99762004 0.99994356
 0.99999738 0.99999783 0.99999829 0.99999874 0.9999992  0.99999965
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1,"[1784268, 574641, 892496, 2, 1103145, 109352, 0, 0, 0, 32175, 0, 0, 0, 94288, 0, 0, 0, 94923, 0, 0, 0, 90863, 0, 0, 0, 66394, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.2524238  0.46182438 0.48840918 0.50050928 0.65479905
 0.65479927 0.65480822 0.86881314 0.9260985  0.93426635 0.93515941
 0.93605247 0.93694553 0.93783859 0.93873165 0.93969176 0.94217358
 0.94465541 0.94713723 0.94961905 0.95210087 0.95458269 0.95597979
 0.95597979 0.95597979 0.95597979 0.95597979 0.95714487 0.96985482
 0.97414116 0.9765608  0.97898043 0.98140006 0.98381969 0.98623932
 0.98851599 0.99026653 0.99201707 0.99376762 0.99551816 0.9972687
 0.99901925 0.99999704 0.99999751 0.99999797 0.99999844 0.9999989
 0.99999937 0.99999983 1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1,"[1821354, 960075, 770400, 2, 1151706, 88680, 0, 0, 0, 76846, 0, 0, 0, 32175, 0, 0, 0, 94923, 0, 0, 0, 90863, 0, 0, 0, 66394, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.23674365 0.43333453 0.52908139 0.53999059 0.68709589
 0.6870961  0.73768773 0.92775974 0.92776388 0.94297733 0.94484024
 0.94670314 0.94856605 0.95042896 0.95229187 0.95415478 0.95434086
 0.95434086 0.95434086 0.95434086 0.95434086 0.95479498 0.95986824
 0.96217471 0.96448117 0.96678763 0.96909409 0.97140055 0.97370701
 0.97579783 0.97800841 0.98021899 0.98242957 0.98464015 0.98685073
 0.98906131 0.99066935 0.99228125 0.99389316 0.99550506 0.99711697
 0.99872887 0.99999711 0.99999711 0.99999711 0.99999711 0.99999711
 0.99999711 0.99999757 1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1,"[2224389, 554394, 852702, 273539, 987784, 67284, 0, 0, 0, 76846, 0, 0, 0, 32175, 0, 0, 0, 92550, 0, 0, 0, 94923, 0, 0, 0, 90863, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.30813841 0.46341964 0.490516   0.51053446 0.66039085
 0.66039107 0.80740526 0.92067484 0.93266234 0.93468186 0.93670137
 0.93872089 0.9407404  0.94275992 0.94477944 0.94601784 0.94601784
 0.94601784 0.94601784 0.94601784 0.94601784 0.95023252 0.95313073
 0.95560166 0.95807258 0.9605435  0.96301442 0.96548535 0.96783723
 0.97033318 0.97282913 0.97532508 0.97782102 0.98031697 0.98281292
 0.98513214 0.98750872 0.98988531 0.9922619  0.99463849 0.99701508
 0.99939167 0.99999687 0.99999687 0.99999687 0.99999687 0.99999687
 0.99999687 1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1,"[2050891, 548983, 1222181, 930707, 514888, 0, 0, 0, 97556, 0, 0, 0, 109009, 0, 0, 0, 90863, 0, 0, 0, 79740, 0, 0, 0, 66394, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.29203388 0.3726954  0.45065132 0.54247321 0.66949101
 0.68418408 0.83784297 0.92782171 0.92928203 0.93190536 0.93452869
 0.93715202 0.93977535 0.94239868 0.94369579 0.94369579 0.94369579
 0.94369579 0.94369579 0.94369579 0.95409448 0.96303368 0.96529278
 0.96755189 0.969811   0.9720701  0.97432921 0.97643088 0.97839141
 0.98035194 0.98231247 0.984273   0.98623353 0.98819406 0.98989638
 0.99153076 0.99316515 0.99479953 0.99643391 0.99806829 0.99970268
 0.99999707 0.99999707 0.99999707 0.99999707 0.99999707 0.99999707
 0.99999989 1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1,"[2677969, 678744, 839511, 88, 1189605, 136400, 0, 0, 0, 97556, 0, 0, 0, 32175, 0, 0, 0, 53669, 0, 0, 0, 90863, 0, 0, 0, 94868, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.31057847 0.50852392 0.54467646 0.56909815 0.70344774
 0.70345444 0.70345821 0.8511962  0.93061678 0.94429431 0.94653953
 0.94878476 0.95102999 0.95327521 0.95552044 0.95776566 0.95918394
 0.95992118 0.96065841 0.96139565 0.96213288 0.96287012 0.96360735
 0.96371821 0.96371821 0.96371821 0.96371821 0.96371821 0.96818801
 0.97214575 0.97422428 0.97630281 0.97838134 0.98045987 0.9825384
 0.98461693 0.9866421  0.98880736 0.99097262 0.99313789 0.99530315
 0.99746841 0.99963367 0.9999976  0.99999801 0.99999842 0.99999883
 0.99999924 0.99999965 1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1,"[1814121, 428787, 35355, 993496, 484247, 204205, 1149878, 100122, 0, 0, 0, 89493, 0, 0, 0, 109009, 0, 0, 0, 94923, 0, 0, 0, 53669, 0, 0, 0, 90863, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.27960584 0.41701175 0.41807766 0.4194534  0.42271909
 0.4873674  0.59589389 0.6719549  0.67195692 0.72001944 0.84089338
 0.9198548  0.93033001 0.9325039  0.93467778 0.93685166 0.93902554
 0.94119943 0.94337331 0.94579676 0.94844082 0.95108487 0.95372892
 0.95637298 0.95901703 0.96143483 0.96143483 0.96143483 0.96143483
 0.96143483 0.9668197  0.97319232 0.9772395  0.97854563 0.97985176
 0.9811579  0.98246403 0.98377016 0.98507629 0.98690961 0.98913299
 0.99135637 0.99357975 0.99580313 0.99802651 0.99999712 0.99999755
 0.99999799 0.99999843 0.99999887 0.9999993  0.99999974 1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1,"[1985776, 17686, 0, 0, 0, 429666, 848489, 1093011, 282718, 0, 66855, 0, 0, 0, 97556, 0, 0, 0, 32175, 0, 0, 0, 93635, 0, 0, 0, 94923, 0, 0, 0, 90863, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.29348769 0.43564427 0.43566877 0.43566877 0.43566877
 0.43566877 0.43566877 0.43566877 0.43566877 0.50610393 0.52785201
 0.67595158 0.81759084 0.92196739 0.92196739 0.92272108 0.92748123
 0.93224138 0.93489642 0.93732328 0.93975014 0.942177   0.94460386
 0.94703072 0.94904496 0.94984345 0.95064194 0.95144043 0.95223891
 0.9530374  0.95383589 0.95419284 0.95419284 0.95419284 0.95671185
 0.96080782 0.96490378 0.96899974 0.97151212 0.97386217 0.97621223
 0.97856228 0.98091233 0.98326238 0.98548048 0.98772717 0.98997386
 0.99222055 0.99446724 0.99671393 0.99896062 0.99999727 0.99999771
 0.99999815 0.9999986  0.99999904 0.99999948 0.99999992 1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1,"[1845481, 1011012, 800534, 66, 1561895, 0, 0, 0, 89493, 0, 0, 0, 109009, 0, 0, 0, 92550, 0, 0, 0, 94923, 0, 0, 0, 90863, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.17690643 0.40057048 0.4842506  0.49585782 0.65184704
 0.65185138 0.75056553 0.91485554 0.91878746 0.92139802 0.92400858
 0.92661914 0.92922971 0.93184027 0.93414784 0.9369752  0.93980256
 0.94262991 0.94545727 0.94828463 0.95111198 0.95264333 0.95519112
 0.95773891 0.9602867  0.96283448 0.96538227 0.96793006 0.97009821
 0.97256768 0.97503715 0.97750662 0.97997609 0.98244556 0.98475655
 0.98709655 0.98943655 0.99177656 0.99411656 0.99645656 0.99879656
 0.99999713 0.99999759 0.99999805 0.99999851 0.99999897 0.99999943
 0.99999989 1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1,"[2238837, 253523, 829528, 743445, 477515, 67284, 0, 0, 0, 89493, 0, 0, 0, 109009, 0, 0, 0, 100581, 0, 0, 0, 94923, 0, 0, 0, 90863, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.24874323 0.45508083 0.49524165 0.58147554 0.65117605
 0.65117909 0.83030218 0.9061245  0.91628984 0.91961735 0.92191636
 0.92421537 0.92651438 0.92881339 0.9311124  0.93277842 0.93277842
 0.93277842 0.93277842 0.93277842 0.93392223 0.94640017 0.95275281
 0.95533477 0.95791673 0.96049869 0.96308065 0.96566261 0.96824457
 0.97054756 0.97298917 0.97543078 0.97787238 0.98031399 0.9827556
 0.98505945 0.98739661 0.98973376 0.99207092 0.99440808 0.99674523
 0.99908239 0.99999694 0.99999694 0.99999694 0.99999694 0.99999694
 0.99999729 0.99999974 1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1,"[1794318, 848099, 559790, 393995, 1321422, 134659, 88680, 0, 0, 0, 76846, 0, 0, 0, 109009, 0, 0, 0, 93635, 0, 0, 0, 94923, 0, 0, 0, 90863, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.23864121 0.45107203 0.52476587 0.5462649  0.63417912
 0.693062   0.69306923 0.81668223 0.91720052 0.92298915 0.93104983
 0.93278225 0.93451467 0.9362471  0.93797952 0.93971194 0.94144436
 0.94345607 0.94594694 0.94843781 0.95092868 0.95341955 0.95591042
 0.95823377 0.95823377 0.95823377 0.95823377 0.95823377 0.96341379
 0.96887602 0.97292774 0.97507806 0.97722838 0.97937869 0.98152901
 0.98367933 0.98582965 0.98782691 0.98987592 0.99192493 0.99397394
 0.99602295 0.99807196 0.99999585 0.99999769 0.9999981  0.99999851
 0.99999892 0.99999933 0.99999974 1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1,"[2175408, 602333, 934676, 2, 1346959, 72608, 0, 0, 89493, 0, 0, 0, 32175, 0, 0, 0, 92550, 0, 0, 0, 94923, 0, 0, 0, 90863, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.29492976 0.48153946 0.49471044 0.51127946 0.66032371
 0.66032393 0.75658168 0.89281325 0.93091772 0.93330292 0.93600826
 0.9387136  0.94141894 0.94412428 0.9464801  0.94731603 0.94815197
 0.9489879  0.94982383 0.95065977 0.9514957  0.95192932 0.95192932
 0.95192932 0.95192932 0.95192932 0.95192932 0.96273775 0.96987038
 0.97234368 0.97481698 0.97729028 0.97976358 0.98223688 0.98459201
 0.98694943 0.98930684 0.99166426 0.99402167 0.99637908 0.9987365
 0.99999709 0.99999756 0.99999803 0.99999849 0.99999896 0.99999943
 0.99999989 1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1,"[2357473, 217978, 567298, 442683, 925185, 442898, 88809, 0, 0, 0, 89493, 0, 0, 0, 109009, 0, 0, 0, 92550, 0, 0, 0, 94923, 0, 0, 0, 90863, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.23644645 0.45247843 0.47010866 0.48805871 0.59346499
 0.65951145 0.65953251 0.8120018  0.81204173 0.90677597 0.92141023
 0.92141069 0.92141115 0.92141161 0.92141207 0.92141253 0.921413
 0.93615964 0.93616009 0.93616054 0.93616099 0.93616144 0.93616189
 0.93616234 0.95412497 0.95412497 0.95412497 0.95412497 0.95412497
 0.95412614 0.96937803 0.96937849 0.96937894 0.9693794  0.96937986
 0.96938032 0.96938078 0.98502232 0.98502277 0.98502322 0.98502367
 0.98502412 0.98502457 0.98502502 0.99999743 0.99999788 0.99999832
 0.99999876 0.9999992  0.99999965 1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1,"[2322201, 616130, 953401, 58916, 1161651, 322603, 100122, 0, 0, 0, 76846, 0, 0, 0, 109009, 0, 0, 0, 100581, 0, 0, 0, 94923, 0, 0, 0, 90863, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.23228392 0.4528223  0.46027416 0.5023129  0.65813683
 0.66198567 0.66203795 0.8088411  0.90662612 0.90662891 0.92296022
 0.92296067 0.92296111 0.92296155 0.92296199 0.92296243 0.93549642
 0.93549686 0.93549731 0.93549775 0.93549819 0.93549863 0.93549907
 0.95327978 0.95327978 0.95327978 0.95327978 0.95327978 0.9532811
 0.95328272 0.96968877 0.96968921 0.96968965 0.96969009 0.96969053
 0.96969097 0.985174   0.98517444 0.98517489 0.98517533 0.98517577
 0.98517622 0.98517666 0.99999734 0.99999778 0.99999823 0.99999867
 0.99999911 0.99999955 0.99999999 1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1,"[2178992, 592355, 604603, 484290, 599442, 702079, 66855, 0, 0, 0, 89493, 0, 0, 0, 32175, 0, 0, 0, 93635, 0, 0, 0, 94923, 0, 0, 0, 90863, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.23039042 0.45668598 0.47322388 0.49719344 0.5866492
 0.66829069 0.66980952 0.80127028 0.92110651 0.93008572 0.93237801
 0.93237846 0.93237892 0.93237937 0.93237982 0.93238028 0.94767823
 0.94849778 0.94931733 0.95013688 0.95095644 0.95177599 0.95259554
 0.95288951 0.95288951 0.95288951 0.95288951 0.95288951 0.95827003
 0.96805278 0.96867579 0.96867625 0.96867671 0.96867718 0.96867764
 0.9686781  0.98467854 0.984679   0.98467945 0.98467991 0.98468037
 0.98468082 0.98468128 0.99999724 0.9999977  0.99999816 0.99999861
 0.99999907 0.99999953 0.99999999 1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
