label,Slice,SumSize
0,"[1135370, 372305, 83874, 9069, 5677, 172932, 153106, 1053280, 37654, 609406, 1193, 408678, 45273, 384553, 440569, 532928, 204418, 455, 42169, 178847, 536727, 324308, 0, 731138, 0, 0, 25667, 43, 572819, 0, 0, 384622, 43, 369996, 0, 0, 230017, 43, 0, 0, 137813, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.12094142 0.13217287 0.14104773 0.15913726 0.18310982
 0.18480565 0.18512174 0.18540077 0.19394417 0.20503298 0.20575948
 0.21982759 0.33101756 0.33285808 0.33496266 0.39927726 0.39928048
 0.40039023 0.41383202 0.45569337 0.45820763 0.46047512 0.46047512
 0.53920317 0.54808723 0.55948948 0.60533939 0.62690883 0.62695313
 0.62878751 0.63140169 0.64056492 0.64984345 0.67915117 0.71580614
 0.74116408 0.74676045 0.76085789 0.77737708 0.81834277 0.81838195
 0.81842114 0.81846033 0.81918322 0.82105281 0.84047371 0.86015696
 0.87984021 0.88930962 0.8978302  0.90635077 0.91487135 0.92211183
 0.93366254 0.95129353 0.96116725 0.96116808 0.96116891 0.96116973
 0.96117056 0.96117138 0.9854542  0.98546885 0.98548351 0.98549817
 0.98551282 0.98552748 0.99567924 0.99999742 0.99999956 1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
0,"[1254069, 169899, 426656, 93580, 1370642, 429789, 256771, 191106, 179756, 124025, 0, 247482, 146617, 338276, 190328, 0, 455, 569248, 0, 421494, 584484, 536727, 14664, 0, 309644, 0, 0, 587488, 0, 572819, 0, 0, 14669, 0, 369996, 0, 0, 460034, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.12582893 0.12606351 0.14300774 0.16724831 0.18586509
 0.20319637 0.28058681 0.33201531 0.33786486 0.3759655  0.40577581
 0.4140173  0.4323211  0.43605156 0.44944817 0.46179974 0.46179974
 0.46222913 0.46450828 0.48663243 0.50128442 0.50271639 0.53528095
 0.55436951 0.55437596 0.55437596 0.55438017 0.56802148 0.61049861
 0.61852766 0.63116956 0.64381147 0.66103414 0.69566374 0.72885227
 0.76068368 0.7676719  0.77124734 0.78450436 0.79776138 0.80873023
 0.8194956  0.83026097 0.84102634 0.85179171 0.85778395 0.8729458
 0.89074728 0.90854877 0.91546188 0.91579537 0.91612887 0.91646236
 0.9167228  0.92400771 0.93732848 0.95064925 0.95742849 0.96214199
 0.96685548 0.97156898 0.97628248 1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
0,"[1144913, 6026, 211190, 253159, 1150, 5267, 602945, 509194, 1149511, 394162, 20811, 0, 21829, 474624, 118383, 132495, 501319, 204114, 128622, 14017, 22491, 636018, 275001, 14664, 309644, 0, 0, 3381, 14669, 421494, 0, 0, 572819, 14669, 0, 369996, 0, 0, 230017, 0, 0, 229974, 158769, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.08157221 0.12580625 0.1320626  0.14913103 0.15335341
 0.17501191 0.17519219 0.17525091 0.17590253 0.17770675 0.24741923
 0.25546934 0.28858083 0.425868   0.43024465 0.43558619 0.46892781
 0.46894488 0.46906831 0.46919174 0.46931517 0.47545439 0.52693904
 0.54187695 0.54239554 0.55614982 0.5604146  0.61566256 0.6318164
 0.63314416 0.64596876 0.64763231 0.6482701  0.64912518 0.67477524
 0.72196896 0.73773103 0.74873659 0.7496131  0.76389685 0.78298581
 0.78305539 0.78312497 0.78319455 0.78326413 0.78354296 0.78464162
 0.78748903 0.80937711 0.83104513 0.84804304 0.86504095 0.88203886
 0.89228156 0.89306697 0.89353187 0.90524565 0.92118029 0.93449906
 0.93930231 0.94410556 0.94890881 0.95371207 0.95813608 0.96012019
 0.96504934 0.96997849 0.97490764 0.97983679 0.98358666 0.98535785
 0.99999734 1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
0,"[1374944, 137407, 0, 143974, 387611, 251841, 81522, 78926, 0, 1659984, 638931, 38178, 5616, 0, 421494, 0, 20462, 238876, 0, 0, 14621, 309644, 536727, 0, 5572, 14626, 0, 589019, 0, 0, 14626, 369996, 59111, 0, 0, 230017, 229974, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.11816302 0.17558031 0.18329927 0.19880974 0.1988195
 0.208259   0.21676392 0.24643371 0.27574513 0.30189274 0.30389053
 0.32009751 0.32153228 0.33357825 0.40241239 0.45465165 0.53722194
 0.57142383 0.61139711 0.61492706 0.61560409 0.62438414 0.64319854
 0.66201293 0.66815896 0.66815896 0.66819247 0.67100891 0.67324838
 0.70400115 0.70400115 0.70445277 0.70516213 0.7076871  0.73563061
 0.76654321 0.79882115 0.81135687 0.81135868 0.8113605  0.81223288
 0.8135512  0.83322507 0.85885539 0.88448571 0.88650846 0.88748012
 0.88794103 0.88840194 0.88886285 0.90147782 0.93257922 0.93572813
 0.94423759 0.94969772 0.95515785 0.96061799 0.96607812 0.97132149
 0.98748252 1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
0,"[1056774, 160786, 291189, 228816, 127763, 20007, 1045224, 359229, 53340, 54349, 184847, 337483, 702925, 455, 0, 536727, 401857, 436115, 0, 1150, 328105, 0, 14626, 0, 0, 572819, 0, 14626, 0, 369996, 0, 0, 229974, 0, 229974, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74907, 291013, 86414, 125174, 136132]","[0.         0.12160629 0.12162268 0.13981574 0.14492085 0.17990085
 0.19366509 0.21202381 0.22230512 0.22230512 0.23166199 0.31213064
 0.34255621 0.35966884 0.38447792 0.39029839 0.39913532 0.40038449
 0.42084536 0.42104352 0.46566449 0.53159985 0.53776474 0.54243735
 0.56270453 0.58297172 0.60292723 0.62835457 0.64312517 0.6442444
 0.69233919 0.69238223 0.69242527 0.69894649 0.72834736 0.72966432
 0.73009374 0.73052316 0.73095259 0.74519212 0.76036543 0.77553875
 0.79071206 0.79564232 0.79604199 0.79644166 0.79684133 0.80550748
 0.82015972 0.83481195 0.84208708 0.84679266 0.85149824 0.85620381
 0.86090939 0.86664631 0.87647495 0.88630358 0.89079032 0.89161576
 0.89244119 0.89326663 0.89409207 0.8949175  0.89574294 0.89656838
 0.89739382 0.89821925 0.89904469 0.89987013 0.90069557 0.901521
 0.90234644 0.90317188 0.90399732 0.90482275 0.90564819 0.90647363
 0.90729907 0.9081245  0.90894994 0.90977538 0.91060082 0.91142625
 0.91225169 0.91307713 0.91390257 0.914728   0.91555344 0.91637888
 0.91720432 0.91802975 0.91885519 0.92363976 0.93189587 0.96202604
 0.96864161 0.98469458 0.98469863 0.98469863]"
0,"[1150466, 14503, 12402, 426570, 1386462, 280221, 389312, 335388, 210365, 169243, 58707, 430395, 137350, 0, 430703, 1044, 0, 0, 0, 14060, 0, 415961, 536727, 0, 14664, 455, 309644, 0, 0, 599153, 0, 0, 708951, 0, 384665, 0, 0, 0, 369996, 230060, 0, 229974, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.09249972 0.1201578  0.12174077 0.12188583 0.12931871
 0.16822348 0.1683104  0.31295744 0.31664492 0.3422723  0.36228624
 0.38443118 0.41918064 0.42107766 0.44116168 0.45905107 0.46014177
 0.46909255 0.50990713 0.51087618 0.51231366 0.52425429 0.52425429
 0.52500779 0.56933291 0.56934104 0.56934104 0.56934104 0.56934104
 0.56934104 0.56934104 0.56934104 0.5708082  0.571068   0.57139002
 0.61100793 0.63719947 0.6715897  0.68352013 0.69545057 0.70415979
 0.70419325 0.72073499 0.74072858 0.75100992 0.76129125 0.77157259
 0.78185393 0.79213527 0.80234913 0.81470411 0.8270591  0.83941408
 0.85176907 0.87550099 0.8903428  0.90518462 0.91331956 0.91851005
 0.92563448 0.93275892 0.93988335 0.94700779 0.95543625 0.96683619
 0.97598061 0.98102317 0.99174454 1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
0,"[1136120, 0, 279152, 34073, 0, 1045224, 0, 629397, 95709, 63325, 1400214, 183170, 113190, 41322, 822950, 273065, 399967, 149947, 291737, 145, 972693, 43, 0, 0, 536727, 324265, 43, 150789, 0, 0, 587445, 43, 0, 0, 0, 587445, 43, 369996, 0, 0, 230017, 230017, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.08518208 0.10352948 0.10792862 0.12652162 0.12796952
 0.12904948 0.14745953 0.18016422 0.2128689  0.22580015 0.23012191
 0.23444367 0.27304237 0.30152853 0.30768858 0.3104119  0.33826223
 0.41222544 0.44426149 0.45393444 0.46384008 0.46448518 0.47328621
 0.48074854 0.54112035 0.5638876  0.58597815 0.58755357 0.60557282
 0.61776381 0.61799915 0.64380612 0.64381774 0.66370106 0.73065658
 0.73821136 0.7463332  0.75445505 0.76257689 0.77069873 0.77859971
 0.77935938 0.79931689 0.80794551 0.80859816 0.82378765 0.83336763
 0.84294762 0.8525276  0.86210759 0.87168758 0.87453019 0.88146145
 0.88839271 0.89532397 0.90225523 0.9091865  0.91611776 0.92304902
 0.92589477 0.9418898  0.95881542 0.96248866 0.96607295 0.96965725
 0.97324154 0.97682584 0.98731461 1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
0,"[1090031, 148665, 0, 410190, 445074, 0, 51940, 881340, 355105, 267996, 96086, 120994, 143797, 28413, 482875, 1045224, 0, 0, 183366, 27178, 268573, 49855, 520408, 33904, 455, 611224, 102, 0, 551396, 0, 572819, 0, 0, 0, 0, 14626, 370039, 0, 0, 0, 229974, 230017, 0, 0, 156139, 0, 43, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.08387227 0.11494381 0.13386742 0.13893739 0.14400736
 0.14907733 0.17410533 0.22095509 0.22167167 0.22238825 0.22310483
 0.23059712 0.32687921 0.35108147 0.36418135 0.38590834 0.39245747
 0.40170111 0.40870604 0.41567911 0.43025808 0.43103081 0.43552793
 0.46787611 0.52498137 0.57110683 0.59376552 0.5938851  0.59400469
 0.59412428 0.61810582 0.61967607 0.62084251 0.64253431 0.65019311
 0.65136886 0.67927923 0.70959158 0.71099977 0.71258079 0.72969945
 0.74835706 0.76997794 0.77679895 0.79481495 0.81316713 0.83151931
 0.83471166 0.85547173 0.87630121 0.89489319 0.89506878 0.89524437
 0.89541997 0.89559556 0.89577115 0.89594675 0.89612234 0.89629794
 0.89641249 0.92091948 0.93761862 0.94127093 0.94492323 0.94857553
 0.95222783 0.95588013 0.95943349 0.97110039 0.98385116 0.98426713
 0.98468309 0.98509905 0.98551502 0.99999144 0.99999346 0.99999547
 0.99999602 0.99999657 0.99999711 0.99999766 0.9999982  0.99999874
 0.99999929 0.99999983 1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
0,"[1142461, 154807, 6060, 256162, 143789, 1063685, 0, 0, 584484, 544168, 471, 702063, 116581, 264652, 96287, 403335, 194916, 205398, 426919, 0, 0, 14017, 498, 0, 536727, 0, 14621, 43, 309644, 0, 0, 14626, 43, 0, 572819, 0, 14626, 43, 369996, 0, 0, 230017, 43, 229974, 0, 0, 0, 0, 0, 0, 0, 0, 0, 199075, 0, 0, 0, 0, 0, 0]","[0.         0.02277593 0.13869568 0.14669297 0.1467545  0.15699864
 0.17459473 0.17628194 0.18069967 0.31547196 0.32706679 0.33866162
 0.35025645 0.36185129 0.37344612 0.38844193 0.43087332 0.44163318
 0.44166247 0.48235575 0.52407849 0.53797163 0.54572678 0.5665282
 0.56780077 0.57835675 0.60417203 0.62517426 0.62520258 0.64884476
 0.67020823 0.71496675 0.7181998  0.7181998  0.7181998  0.7181998
 0.71898936 0.71983087 0.73563956 0.75219251 0.76874546 0.78029327
 0.78070061 0.78110794 0.78151528 0.78181264 0.79223006 0.80893802
 0.81678157 0.81707395 0.81736633 0.81765872 0.8179511  0.81824348
 0.82130008 0.83946446 0.85762885 0.87579323 0.88291863 0.88332594
 0.88373325 0.88414056 0.88431361 0.90089506 0.91970108 0.9290901
 0.9338409  0.93859169 0.94334249 0.94809328 0.95176565 0.95878299
 0.97149721 0.97783999 0.97826204 0.97868409 0.97910614 0.97952819
 0.97995024 0.98037229 0.98079434 0.98121639 0.98163844 0.98206049
 0.98248253 0.98290458 0.98332663 0.98374868 0.98417073 0.98459278
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
0,"[1211441, 150441, 196639, 996377, 102800, 26020, 190388, 5787, 300577, 310535, 191, 1045875, 82230, 314753, 164592, 0, 1150, 555188, 14664, 37433, 309644, 0, 0, 14669, 0, 572819, 22329, 421494, 14669, 0, 369996, 0, 239517, 249401, 0, 229974, 0, 0, 43, 0, 0, 584484, 88428, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.0969955  0.1369325  0.15394815 0.15403298 0.17658036
 0.2342871  0.29244794 0.30133451 0.30336261 0.30419491 0.32427614
 0.32611385 0.32730908 0.33232104 0.37700787 0.39698413 0.39699633
 0.40015477 0.4997539  0.51510398 0.52438511 0.52438912 0.55692502
 0.56982302 0.57855551 0.57859262 0.57862972 0.58728143 0.63267943
 0.64229436 0.64300077 0.64480463 0.64683297 0.68227027 0.68259065
 0.68291103 0.68323141 0.68355178 0.68384608 0.69209876 0.71120711
 0.73031546 0.74855994 0.74922096 0.76059556 0.78723422 0.80049575
 0.80370096 0.82095327 0.83820557 0.84523022 0.84850395 0.85177768
 0.85619103 0.87695833 0.89804046 0.90686992 0.91918689 0.92401151
 0.9240123  0.92401308 0.92401386 0.92401465 0.92401543 0.93126433
 0.94887188 0.96647943 0.98408698 0.9929051  0.99726226 1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
0,"[147916, 947576, 426570, 147863, 0, 1045224, 0, 403277, 172999, 38489, 42128, 0, 478886, 169413, 803226, 0, 0, 448086, 395576, 149381, 94520, 24738, 431273, 193319, 0, 0, 672988, 324394, 309644, 0, 0, 0, 14669, 0, 572819, 0, 0, 384665, 0, 369996, 0, 0, 230060, 229974, 0, 0, 0, 43, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0]","[0.00000000e+00 4.17287621e-04 1.14042765e-01 1.22704734e-01
 1.32099254e-01 1.64938545e-01 1.88119725e-01 2.25272874e-01
 2.62426023e-01 2.79688660e-01 2.82547823e-01 2.85406986e-01
 2.88266149e-01 3.21885667e-01 3.45854685e-01 3.46778915e-01
 3.50556711e-01 3.50556711e-01 3.51586831e-01 3.55650481e-01
 3.56753163e-01 4.01530741e-01 4.20478022e-01 4.21225684e-01
 4.96570805e-01 5.03464095e-01 5.03908169e-01 5.04513724e-01
 5.05119278e-01 5.29030232e-01 5.49751232e-01 5.86618209e-01
 6.05548060e-01 6.07059197e-01 6.15593757e-01 6.16430475e-01
 6.17267192e-01 6.60905612e-01 6.61182412e-01 6.84509070e-01
 6.95609172e-01 7.06709275e-01 7.17809377e-01 7.28909480e-01
 7.36705277e-01 7.50594260e-01 7.83797982e-01 8.06343043e-01
 8.15660887e-01 8.15880430e-01 8.16099973e-01 8.16319516e-01
 8.16539059e-01 8.16758602e-01 8.16978146e-01 8.22614180e-01
 8.38963705e-01 8.55313230e-01 8.71662755e-01 8.82511362e-01
 8.91590950e-01 9.00670539e-01 9.09750127e-01 9.15019549e-01
 9.26016397e-01 9.37471140e-01 9.48925883e-01 9.56371546e-01
 9.61689942e-01 9.67008338e-01 9.72326733e-01 9.76445577e-01
 9.90649427e-01 9.99991548e-01 9.99992147e-01 9.99992747e-01
 9.99993347e-01 9.99993946e-01 9.99994546e-01 9.99995145e-01
 9.99995727e-01 9.99996256e-01 9.99996784e-01 9.99997312e-01
 9.99997841e-01 9.99998369e-01 9.99998898e-01 9.99999426e-01
 9.99999954e-01 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00]"
0,"[1212803, 156749, 478349, 169332, 106048, 1063150, 142639, 20007, 415079, 0, 748238, 161790, 213357, 550787, 16945, 178847, 1150, 767312, 14664, 14805, 731138, 585831, 0, 572862, 0, 572819, 0, 1584, 14669, 0, 369996, 0, 0, 230060, 229974, 0, 0, 43063, 157416, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.10797319 0.12066771 0.13876475 0.15668721 0.18643529
 0.20455974 0.20520235 0.21498901 0.27543259 0.32118246 0.33182107
 0.33691378 0.33691936 0.33847936 0.37854436 0.37863679 0.37872142
 0.45820082 0.4649133  0.47449247 0.48415738 0.52794903 0.55072814
 0.55106336 0.56923542 0.57023816 0.57028832 0.59518653 0.63468252
 0.6472839  0.64807467 0.65203669 0.66446982 0.67690295 0.72226537
 0.72238002 0.78930852 0.81244468 0.83558084 0.84242282 0.86195344
 0.88148406 0.89592236 0.89599191 0.89606146 0.89664154 0.89722334
 0.89751932 0.90825126 0.92133761 0.93435406 0.93905175 0.94374943
 0.94844711 0.9531448  0.95718954 0.96350304 0.97642388 0.98039827
 0.98086464 0.98133102 0.9817974  0.98226377 0.99840828 1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
0,"[1134680, 433149, 143009, 1735, 1311231, 189770, 142545, 110267, 1088907, 0, 4192, 918216, 36014, 358655, 183185, 0, 28717, 359558, 43, 657024, 0, 14664, 309644, 0, 0, 415260, 14669, 0, 572819, 0, 0, 384665, 0, 0, 0, 0, 474312, 0, 0, 0, 44101, 437446, 134819, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.08915168 0.12213019 0.15752103 0.17179682 0.17179942
 0.17214266 0.18367103 0.30297234 0.30305807 0.32191612 0.33666388
 0.33779658 0.34610883 0.35976189 0.45629209 0.45640645 0.45652082
 0.45663518 0.54840173 0.55263006 0.55370978 0.56697847 0.59394307
 0.61346769 0.61470078 0.61520306 0.61706988 0.61708062 0.61887897
 0.65299332 0.67069165 0.6933783  0.71701101 0.71917961 0.7198991
 0.72085947 0.73436679 0.74787411 0.75512678 0.76047586 0.76582494
 0.78816928 0.79328349 0.79397169 0.80846352 0.82774084 0.84701817
 0.85143519 0.85174192 0.85204865 0.85235538 0.85265611 0.89057453
 0.89358609 0.89659765 0.8996092  0.90262076 0.90563232 0.90864387
 0.91165543 0.92360698 0.93875683 0.93910876 0.93946069 0.93981261
 0.94016454 0.94051646 0.94319969 0.9442939  0.98747164 1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
0,"[1165652, 161089, 10411, 258502, 1045224, 0, 142639, 62943, 0, 0, 0, 0, 0, 0, 472678, 101057, 344323, 74033, 657502, 0, 147062, 645007, 119790, 198858, 0, 384553, 179243, 14119, 43, 0, 0, 1094353, 14621, 43, 309644, 0, 0, 14626, 43, 572819, 0, 0, 14626, 43, 369996, 0, 0, 230017, 43, 229974, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.07812242 0.12687436 0.14404555 0.14410209 0.15073509
 0.17191843 0.24330553 0.28932707 0.29408935 0.29885164 0.30374077
 0.30903529 0.3109552  0.31270373 0.31445226 0.31620078 0.31794931
 0.31969784 0.32144636 0.32319489 0.32494342 0.32669194 0.32844047
 0.35061653 0.36056549 0.36078975 0.37747832 0.4087411  0.4087411
 0.41784105 0.45539111 0.4920221  0.49818325 0.5038311  0.51337026
 0.55990951 0.59438348 0.60736585 0.60804569 0.63100149 0.63431572
 0.63762995 0.66638052 0.67056546 0.68992313 0.69116573 0.69259266
 0.70182085 0.71104904 0.72027723 0.72950542 0.7484379  0.80352787
 0.810934   0.81148144 0.82365098 0.83861195 0.84516213 0.84545312
 0.8457441  0.84603509 0.84632608 0.84657911 0.85539266 0.877235
 0.89907734 0.90876547 0.90909595 0.90942642 0.90975689 0.91008736
 0.91149501 0.9300341  0.94857319 0.95434151 0.95887245 0.96340338
 0.96793432 0.97246526 0.9751073  0.98209295 0.9949449  1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
0,"[1090181, 0, 262963, 273635, 1047894, 0, 18461, 803763, 262173, 809270, 37018, 158305, 195449, 227064, 43, 367212, 179347, 91201, 0, 557626, 14472, 43, 0, 536727, 0, 14621, 43, 309644, 0, 0, 14626, 43, 0, 572819, 0, 14626, 370039, 0, 0, 0, 230017, 43, 229974, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.08967118 0.12236851 0.12737422 0.14323572 0.14919398
 0.17936397 0.20216002 0.2853099  0.29540656 0.29601042 0.29661429
 0.3655753  0.38101195 0.42539243 0.4260849  0.47430523 0.52014697
 0.52211866 0.52453308 0.54415739 0.54470564 0.5653965  0.5879242
 0.5879242  0.5879812  0.63828693 0.65447645 0.65455225 0.68173747
 0.69956208 0.71621723 0.73075624 0.74573398 0.74597785 0.7473299
 0.75865219 0.77898565 0.79931911 0.8066889  0.80702698 0.80736506
 0.80770313 0.80804121 0.81159606 0.82509864 0.83860122 0.84242888
 0.84273838 0.84304789 0.84335739 0.8436669  0.84381682 0.86035597
 0.88107143 0.90178689 0.90719561 0.90754733 0.90789906 0.90825078
 0.90854395 0.95077506 0.95409669 0.95741832 0.96073994 0.96406157
 0.9673832  0.97070483 0.97402646 0.97700713 0.99438209 1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
0,"[1107528, 0, 225981, 0, 19611, 0, 1045267, 745122, 52573, 311364, 662864, 312801, 147351, 164398, 534088, 121189, 9951, 467187, 35019, 436009, 0, 0, 553021, 156817, 324308, 24766, 0, 0, 0, 14669, 0, 572819, 0, 0, 14669, 0, 369996, 0, 0, 230060, 0, 229974, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.07788393 0.11623493 0.12180559 0.13976169 0.14358687
 0.14361981 0.14365276 0.1436857  0.14557613 0.14557868 0.2421581
 0.26708732 0.2861241  0.33513147 0.34045832 0.34498758 0.37268841
 0.37763096 0.45923739 0.47948761 0.48682412 0.49008722 0.50688299
 0.53162916 0.5654622  0.5659473  0.58239438 0.59437053 0.62910768
 0.63018187 0.63268173 0.63272703 0.67708497 0.67747458 0.67792065
 0.67836673 0.72237832 0.73427595 0.73518007 0.75848704 0.78240253
 0.8164979  0.81670214 0.81690637 0.8171106  0.81731483 0.81751907
 0.8177233  0.81792753 0.82093843 0.83766189 0.85438535 0.87110881
 0.88282153 0.89228304 0.90174455 0.91120606 0.9154673  0.93166575
 0.95021265 0.95663924 0.96078577 0.9649323  0.96907884 0.97322537
 0.9765757  0.9818273  0.99253813 1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
0,"[1148490, 142867, 149886, 312496, 0, 252479, 224581, 1149622, 584484, 53028, 0, 438458, 60650, 587180, 188653, 413342, 551344, 0, 594749, 71052, 145652, 14664, 309644, 421494, 0, 11212, 587488, 0, 572819, 0, 0, 14669, 369996, 0, 0, 0, 460034, 0, 0, 0, 60465, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 158461, 0, 0, 0, 0, 0, 0, 0]","[0.         0.08584394 0.11380494 0.12794229 0.12837571 0.1428571
 0.16742488 0.17395996 0.17430609 0.17465222 0.20013939 0.21364158
 0.22211206 0.33589656 0.37251405 0.3956077  0.39769265 0.40036721
 0.40036721 0.41504822 0.44559332 0.45012644 0.46968797 0.50972475
 0.5104733  0.53352786 0.56932792 0.5905948  0.62387996 0.62398964
 0.62410411 0.62421858 0.68344915 0.68705627 0.69460273 0.70489862
 0.70568852 0.71771183 0.73583181 0.7613719  0.77815702 0.77840254
 0.77868606 0.80534397 0.83733464 0.84751952 0.87119625 0.8940538
 0.8943251  0.89459641 0.89486772 0.89513903 0.89541034 0.90242279
 0.9339429  0.93708811 0.94023332 0.94337853 0.94652375 0.94966896
 0.95281417 0.9548965  0.97793061 0.97838528 0.97883996 0.97929463
 0.97974931 0.98020398 0.98176277 0.98365261 0.9836601  0.98367453
 0.98368896 0.98370338 0.98371781 0.98373224 0.98374667 0.9837611
 0.98377553 0.98378996 0.98380438 0.98381881 0.98383324 0.98384767
 0.9838621  0.98387653 0.98389096 0.98390538 1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
0,"[1090928, 6026, 569209, 487616, 167151, 0, 484, 151187, 830320, 192891, 1079014, 126619, 397577, 527689, 187203, 148090, 50181, 14515, 438221, 0, 582629, 0, 14664, 16884, 309644, 0, 14734, 207948, 0, 117672, 572819, 0, 384665, 0, 0, 0, 0, 460034, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.08673305 0.11887288 0.12364314 0.12969577 0.18103931
 0.18995442 0.23760827 0.25396481 0.25396634 0.25396786 0.25396938
 0.25893645 0.27099861 0.27333682 0.36217461 0.37971714 0.38437159
 0.49864563 0.49941937 0.51507868 0.55800464 0.55882421 0.61589145
 0.61755397 0.63683187 0.65173631 0.65295013 0.65472182 0.65928084
 0.65967989 0.69082389 0.70690685 0.70690685 0.70826607 0.77016863
 0.77092146 0.7716743  0.77186306 0.77226924 0.80364977 0.80724828
 0.80730627 0.80736427 0.80742226 0.8098254  0.83334091 0.83823851
 0.84401002 0.85965502 0.88097535 0.90229567 0.90875259 0.90938142
 0.90989    0.95117327 0.95451464 0.95785601 0.96119737 0.96453874
 0.96788011 0.97122148 0.97456285 1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
